Date,Year,Month,HistAvgFlow,adjusted_historical
1962-10-01,1962,10,27.899999618530273,30.727801462997785
1962-11-01,1962,11,5.71999979019165,6.556305335428046
1962-12-01,1962,12,20.139999389648438,30.817994035775087
1963-01-01,1963,1,16.34000015258789,19.66604177606009
1963-02-01,1963,2,26.93000030517578,27.104467134430077
1963-03-01,1963,3,13.84000015258789,13.972789274978958
1963-04-01,1963,4,44.0,45.516568113047335
1963-05-01,1963,5,25.329999923706055,23.983881563066127
1963-06-01,1963,6,8.289999961853027,8.47406415037021
1963-07-01,1963,7,4.960000038146973,5.173437350732273
1963-08-01,1963,8,4.739999771118164,5.015730231182869
1963-09-01,1963,9,3.7799999713897705,4.056436159070081
1963-10-01,1963,10,4.079999923706055,4.079840930902038
1963-11-01,1963,11,11.770000457763672,13.376821078170073
1963-12-01,1963,12,6.340000152587891,7.962235148114628
1964-01-01,1964,1,10.869999885559082,17.141523561552436
1964-02-01,1964,2,7.449999809265137,11.034586680422631
1964-03-01,1964,3,8.479999542236328,8.693664645558199
1964-04-01,1964,4,12.729999542236328,13.602631497554139
1964-05-01,1964,5,12.279999732971191,12.086665199724274
1964-06-01,1964,6,6.75,6.9193000075613
1964-07-01,1964,7,3.700000047683716,3.859217398625135
1964-08-01,1964,8,2.990000009536743,3.1639312580668575
1964-09-01,1964,9,2.369999885559082,2.543320980301273
1964-10-01,1964,10,2.5,2.4999025779368935
1964-11-01,1964,11,5.449999809265137,6.246829394790876
1964-12-01,1964,12,76.44999694824219,86.31682240500832
1965-01-01,1965,1,43.08000183105469,44.36856138250662
1965-02-01,1965,2,15.359999656677246,15.420222976211706
1965-03-01,1965,3,14.779999732971191,14.98015719449423
1965-04-01,1965,4,29.690000534057617,31.065995534250547
1965-05-01,1965,5,21.31999969482422,20.7427005351754
1965-06-01,1965,6,10.380000114440918,10.390918063860173
1965-07-01,1965,7,5.869999885559082,6.122252010326208
1965-08-01,1965,8,5.619999885559082,5.94692081991247
1965-09-01,1965,9,2.759999990463257,2.9618422870601115
1965-10-01,1965,10,3.4200000762939453,3.4198668029086425
1965-11-01,1965,11,8.199999809265137,9.044578783726703
1965-12-01,1965,12,6.369999885559082,8.001389146904495
1966-01-01,1966,1,10.789999961853027,17.139924132824955
1966-02-01,1966,2,8.119999885559082,12.117548817070494
1966-03-01,1966,3,15.979999542236328,16.306277611369314
1966-04-01,1966,4,20.229999542236328,21.7252887359349
1966-05-01,1966,5,12.149999618530273,11.91584006288869
1966-06-01,1966,6,4.460000038146973,4.577073350079855
1966-07-01,1966,7,3.1600000858306885,3.295980311818952
1966-08-01,1966,8,3.0999999046325684,3.280329955514246
1966-09-01,1966,9,2.7100000381469727,2.9081857748742173
1966-10-01,1966,10,2.2200000286102295,2.219913517817076
1966-11-01,1966,11,9.479999542236328,9.823293054939592
1966-12-01,1966,12,17.690000534057617,30.817016511754005
1967-01-01,1967,1,29.389999389648438,32.36455940654673
1967-02-01,1967,2,22.31999969482422,22.690385389403662
1967-03-01,1967,3,31.420000076293945,31.70091810452779
1967-04-01,1967,4,18.799999237060547,20.553301690837035
1967-05-01,1967,5,37.34000015258789,37.14026640266962
1967-06-01,1967,6,26.079999923706055,25.44498300739525
1967-07-01,1967,7,8.539999961853027,8.87091305845079
1967-08-01,1967,8,5.150000095367432,5.4495806785314596
1967-09-01,1967,9,3.950000047683716,4.238868556356554
1967-10-01,1967,10,4.230000019073486,4.229835180941967
1967-11-01,1967,11,4.170000076293945,4.779684397160673
1967-12-01,1967,12,6.320000171661377,7.93614000974637
1968-01-01,1968,1,12.600000381469727,18.732977133615396
1968-02-01,1968,2,30.93000030517578,31.191937837365057
1968-03-01,1968,3,18.559999465942383,18.71054998285626
1968-04-01,1968,4,13.949999809265137,14.809829884571519
1968-05-01,1968,5,11.380000114440918,11.032104742065957
1968-06-01,1968,6,5.46999979019165,5.613585213113749
1968-07-01,1968,7,3.8399999141693115,4.005241699593628
1968-08-01,1968,8,4.079999923706055,4.317337541923291
1968-09-01,1968,9,3.140000104904175,3.3696322913817713
1968-10-01,1968,10,4.170000076293945,4.16983757628971
1968-11-01,1968,11,5.599999904632568,6.41876059437913
1968-12-01,1968,12,10.789999961853027,17.724088882257487
1969-01-01,1969,1,63.720001220703125,68.20989033471079
1969-02-01,1969,2,27.399999618530273,27.509446647923276
1969-03-01,1969,3,20.56999969482422,20.647175242395868
1969-04-01,1969,4,35.20000076293945,36.58145059039469
1969-05-01,1969,5,39.619998931884766,39.48782662960946
1969-06-01,1969,6,16.190000534057617,16.34518426688193
1969-07-01,1969,7,6.960000038146973,7.251682154001757
1969-08-01,1969,8,4.440000057220459,4.698279238144536
1969-09-01,1969,9,3.8399999141693115,4.120823973693154
1969-10-01,1969,10,4.210000038146973,4.209835979391215
1969-11-01,1969,11,4.53000020980835,5.192319166861638
1969-12-01,1969,12,30.479999542236328,38.36718106419358
1970-01-01,1970,1,89.94999694824219,95.40808582657822
1970-02-01,1970,2,19.200000762939453,19.62877752496619
1970-03-01,1970,3,20.1200008392334,20.193576883051502
1970-04-01,1970,4,10.720000267028809,10.762916017894588
1970-05-01,1970,5,12.239999771118164,12.034006002233156
1970-06-01,1970,6,7.579999923706055,7.762299233832316
1970-07-01,1970,7,5.079999923706055,5.298601037276696
1970-08-01,1970,8,4.019999980926514,4.253847343315624
1970-09-01,1970,9,3.799999952316284,4.077898763944439
1970-10-01,1970,10,3.630000114440918,3.6298586576008276
1970-11-01,1970,11,12.109999656677246,15.255067833954541
1970-12-01,1970,12,20.8700008392334,30.549896641699146
1971-01-01,1971,1,19.459999084472656,20.077459545690605
1971-02-01,1971,2,14.989999771118164,15.052165578646331
1971-03-01,1971,3,36.66999816894531,37.814883129256366
1971-04-01,1971,4,26.739999771118164,27.393712963441843
1971-05-01,1971,5,30.84000015258789,29.84391302996403
1971-06-01,1971,6,20.25,20.016808153135404
1971-07-01,1971,7,7.429999828338623,7.737967638197369
1971-08-01,1971,8,4.309999942779541,4.560716888873636
1971-09-01,1971,9,4.360000133514404,4.67885246798975
1971-10-01,1971,10,4.190000057220459,4.189836777840463
1971-11-01,1971,11,4.980000019073486,5.708112219072181
1971-12-01,1971,12,8.239999771118164,10.510920372919301
1972-01-01,1972,1,10.619999885559082,17.13039271832257
1972-02-01,1972,2,14.119999885559082,14.181509651851984
1972-03-01,1972,3,24.649999618530273,24.931158658578024
1972-04-01,1972,4,15.779999732971191,16.57118839410964
1972-05-01,1972,5,12.880000114440918,12.785793489607963
1972-06-01,1972,6,6.019999980926514,6.176451678118232
1972-07-01,1972,7,3.3299999237060547,3.4732955344235514
1972-08-01,1972,8,2.9000000953674316,3.068695960155358
1972-09-01,1972,9,3.5,3.755959434974642
1972-10-01,1972,10,4.53000020980835,4.529823681021825
1972-11-01,1972,11,7.21999979019165,8.134543602578756
1972-12-01,1972,12,12.729999542236328,27.692821411728257
1973-01-01,1973,1,29.709999084472656,32.56735639049326
1973-02-01,1973,2,22.559999465942383,23.020584897213322
1973-03-01,1973,3,20.510000228881836,20.5866902780491
1973-04-01,1973,4,20.309999465942383,21.782383574349403
1973-05-01,1973,5,23.299999237060547,22.456703678088736
1973-06-01,1973,6,8.329999923706055,8.513895385148128
1973-07-01,1973,7,4.119999885559082,4.297290550208754
1973-08-01,1973,8,4.099999904632568,4.33850094145918
1973-09-01,1973,9,3.819999933242798,4.099361368818797
1973-10-01,1973,10,5.059999942779541,5.059802760526043
1973-11-01,1973,11,37.439998626708984,53.27735676289618
1973-12-01,1973,12,28.0,40.19855960237123
1974-01-01,1974,1,57.61000061035156,62.270932944500636
1974-02-01,1974,2,15.1899995803833,15.252123828505011
1974-03-01,1974,3,47.61000061035156,49.235730872149695
1974-04-01,1974,4,33.34000015258789,34.36284233567811
1974-05-01,1974,5,25.780000686645508,24.421757530821594
1974-06-01,1974,6,14.569999694824219,14.396807067840076
1974-07-01,1974,7,8.460000038146973,8.792877574832769
1974-08-01,1974,8,4.889999866485596,5.174455979989658
1974-09-01,1974,9,3.4600000381469727,3.7130342252259263
1974-10-01,1974,10,4.170000076293945,4.16983757628971
1974-11-01,1974,11,4.210000038146973,4.825532644176978
1974-12-01,1974,12,5.53000020980835,6.922307579088831
1975-01-01,1975,1,6.840000152587891,11.272631649845465
1975-02-01,1975,2,21.020000457763672,21.181691344915855
1975-03-01,1975,3,33.72999954223633,34.61791541373752
1975-04-01,1975,4,20.459999084472656,21.888824319780397
1975-05-01,1975,5,34.349998474121094,34.03182781469893
1975-06-01,1975,6,19.520000457763672,19.26993397963696
1975-07-01,1975,7,5.920000076293945,6.174111718770308
1975-08-01,1975,8,4.590000152587891,4.857004986951326
1975-09-01,1975,9,4.699999809265137,5.0437167508538305
1975-10-01,1975,10,5.570000171661377,5.569783115298087
1975-11-01,1975,11,7.179999828338623,8.093456805848069
1975-12-01,1975,12,6.019999980926514,7.54545487202243
1976-01-01,1976,1,5.400000095367432,7.738766216132288
1976-02-01,1976,2,6.980000019073486,10.310216849197404
1976-03-01,1976,3,8.90999984741211,9.240757441174317
1976-04-01,1976,4,6.809999942779541,6.834379610725356
1976-05-01,1976,5,5.699999809265137,5.784348523599018
1976-06-01,1976,6,3.4800000190734863,3.5713487016463006
1976-07-01,1976,7,2.950000047683716,3.0769436116880726
1976-08-01,1976,8,3.5199999809265137,3.7247618503431577
1976-09-01,1976,9,2.7799999713897705,2.9833048919344693
1976-10-01,1976,10,2.430000066757202,2.4299053725092614
1976-11-01,1976,11,2.930000066757202,3.358387373269666
1976-12-01,1976,12,2.950000047683716,3.6927318107825378
1977-01-01,1977,1,3.950000047683716,5.660764144978358
1977-02-01,1977,2,4.019999980926514,5.897504718437875
1977-03-01,1977,3,3.4600000381469727,3.4757455420416576
1977-04-01,1977,4,3.3499999046325684,3.37694090157455
1977-05-01,1977,5,4.059999942779541,4.1200799053810195
1977-06-01,1977,6,3.009999990463257,3.0890113502810674
1977-07-01,1977,7,2.390000104904175,2.49284591045782
1977-08-01,1977,8,1.9900000095367432,2.1057602721219237
1977-09-01,1977,9,2.430000066757202,2.607709050778778
1977-10-01,1977,10,2.0899999141693115,2.089918469327899
1977-11-01,1977,11,3.0299999713897705,3.473007990810429
1977-12-01,1977,12,11.170000076293945,18.87198246020386
1978-01-01,1978,1,43.380001068115234,44.73204250918831
1978-02-01,1978,2,24.309999465942383,24.96269398509785
1978-03-01,1978,3,36.400001525878906,37.52722611607703
1978-04-01,1978,4,23.3700008392334,24.48685754449968
1978-05-01,1978,5,22.040000915527344,21.560011075418767
1978-06-01,1978,6,12.710000038146973,12.231630691349904
1978-07-01,1978,7,6.110000133514404,6.371133374492373
1978-08-01,1978,8,3.5199999809265137,3.7247618503431577
1978-09-01,1978,9,4.440000057220459,4.76470288748718
1978-10-01,1978,10,2.3499999046325684,2.349908327896965
1978-11-01,1978,11,4.269999980926514,4.894305014701436
1978-12-01,1978,12,3.819999933242798,4.781774590732227
1979-01-01,1979,1,9.119999885559082,22.289362580224477
1979-02-01,1979,2,12.199999809265137,12.50009902544776
1979-03-01,1979,3,18.989999771118164,19.076353784697268
1979-04-01,1979,4,16.229999542236328,17.047144452010343
1979-05-01,1979,5,20.229999542236328,19.831040921380257
1979-06-01,1979,6,6.579999923706055,6.746426162867898
1979-07-01,1979,7,3.950000047683716,4.1199753276041555
1979-08-01,1979,8,3.369999885559082,3.5660361015363686
1979-09-01,1979,9,3.119999885559082,3.3481694306529817
1979-10-01,1979,10,5.449999809265137,5.4497874291749975
1979-11-01,1979,11,4.849999904632568,5.55910514299208
1979-12-01,1979,12,7.110000133514404,8.971604102897276
1980-01-01,1980,1,56.900001525878906,61.53627927995196
1980-02-01,1980,2,39.11000061035156,39.98576980109558
1980-03-01,1980,3,19.139999389648438,19.21466066099286
1980-04-01,1980,4,17.260000228881836,18.437219649720145
1980-05-01,1980,5,16.639999389648438,15.861262254236575
1980-06-01,1980,6,8.199999809265137,8.384406524205488
1980-07-01,1980,7,5.039999961853027,5.256879808428556
1980-08-01,1980,8,2.759999990463257,2.920551911116513
1980-09-01,1980,9,5.079999923706055,5.45150675517549
1980-10-01,1980,10,3.440000057220459,3.439866004459395
1980-11-01,1980,11,3.2300000190734863,3.702249499169064
1980-12-01,1980,12,9.079999923706055,11.768517184965189
1981-01-01,1981,1,10.739999771118164,17.13798655043897
1981-02-01,1981,2,14.180000305175781,14.241602307608133
1981-03-01,1981,3,13.369999885559082,13.458792627897168
1981-04-01,1981,4,11.710000038146973,11.997025963288664
1981-05-01,1981,5,8.539999961853027,8.630143603066537
1981-06-01,1981,6,3.5199999809265137,3.6123986473493885
1981-07-01,1981,7,2.6500000953674316,2.7640341466488754
1981-08-01,1981,8,2.5799999237060547,2.7300810630058905
1981-09-01,1981,9,3.0999999046325684,3.3267068257786243
1981-10-01,1981,10,5.340000152587891,5.339792059055149
1981-11-01,1981,11,44.810001373291016,62.27338744415232
1981-12-01,1981,12,52.400001525878906,58.88068836907268
1982-01-01,1982,1,25.889999389648438,26.854557745565764
1982-02-01,1982,2,39.150001525878906,40.02640489921685
1982-03-01,1982,3,26.020000457763672,26.462689523175182
1982-04-01,1982,4,49.63999938964844,50.28480217322404
1982-05-01,1982,5,29.09000015258789,28.032769357653468
1982-06-01,1982,6,12.770000457763672,12.29870143715134
1982-07-01,1982,7,7.75,8.06880900755574
1982-08-01,1982,8,4.829999923706055,5.110965781381991
1982-09-01,1982,9,4.809999942779541,5.161761333517229
1982-10-01,1982,10,7.730000019073486,7.87084303959416
1982-11-01,1982,11,11.770000457763672,13.376821078170073
1982-12-01,1982,12,23.31999969482422,45.05570666276176
1983-01-01,1983,1,27.600000381469727,28.662768926874907
1983-02-01,1983,2,47.349998474121094,48.303906495382854
1983-03-01,1983,3,69.68000030517578,69.98310067471559
1983-04-01,1983,4,29.860000610351562,31.11300987676085
1983-05-01,1983,5,42.040000915527344,41.93571245681672
1983-06-01,1983,6,32.5099983215332,32.08643119707997
1983-07-01,1983,7,11.359999656677246,11.589896999644294
1983-08-01,1983,8,7.519999980926514,7.959103465757183
1983-09-01,1983,9,5.679999828338623,6.095385413115085
1983-10-01,1983,10,5.699999809265137,5.6997776869686865
1983-11-01,1983,11,27.229999542236328,35.444346018847504
1983-12-01,1983,12,54.869998931884766,61.57125181753061
1984-01-01,1984,1,20.459999084472656,20.89882787044411
1984-02-01,1984,2,14.699999809265137,14.762185138157832
1984-03-01,1984,3,20.950000762939453,21.030007615412742
1984-04-01,1984,4,15.270000457763672,16.092683631191754
1984-05-01,1984,5,14.970000267028809,14.855510360334245
1984-06-01,1984,6,8.069999694824219,8.254810455234729
1984-07-01,1984,7,4.929999828338623,5.142146180418028
1984-08-01,1984,8,3.740000009536743,3.957559497525558
1984-09-01,1984,9,4.360000133514404,4.67885246798975
1984-10-01,1984,10,4.71999979019165,4.719815857344681
1984-11-01,1984,11,12.40999984741211,15.930140935509211
1984-12-01,1984,12,7.920000076293945,10.05481031922586
1985-01-01,1985,1,6.46999979019165,10.16329409538648
1985-02-01,1985,2,9.4399995803833,14.255807104961454
1985-03-01,1985,3,11.40999984741211,11.914791035294792
1985-04-01,1985,4,16.899999618530273,17.994263977194844
1985-05-01,1985,5,8.84000015258789,8.924345113973883
1985-06-01,1985,6,3.9100000858306885,4.012636107308446
1985-07-01,1985,7,3.009999990463257,3.139525454960284
1985-08-01,1985,8,2.6700000762939453,2.825316613205013
1985-09-01,1985,9,3.930000066757202,4.2174059514821955
1985-10-01,1985,10,3.369999885559082,3.369868560622474
1985-11-01,1985,11,4.929999828338623,5.650801637024691
1985-12-01,1985,12,6.639999866485596,8.35440478130885
1986-01-01,1986,1,19.290000915527344,19.968069148634747
1986-02-01,1986,2,99.22000122070312,100.86487419494469
1986-03-01,1986,3,43.849998474121094,45.32404480430365
1986-04-01,1986,4,17.31999969482422,18.511286708791797
1986-05-01,1986,5,12.880000114440918,12.785793489607963
1986-06-01,1986,6,6.510000228881836,6.675222280073793
1986-07-01,1986,7,4.25,4.432884792643352
1986-08-01,1986,8,3.819999933242798,4.042213095669114
1986-09-01,1986,9,6.150000095367432,6.602929505094349
1986-10-01,1986,10,4.400000095367432,4.399828632532648
1986-11-01,1986,11,3.950000047683716,4.527518765293885
1986-12-01,1986,12,4.659999847412109,5.833264202247036
1987-01-01,1987,1,7.03000020980835,11.864494690149817
1987-02-01,1987,2,12.880000114440918,12.966776262596424
1987-03-01,1987,3,19.219999313354492,19.288345136293827
1987-04-01,1987,4,9.140000343322754,9.035399920507965
1987-05-01,1987,5,5.809999942779541,5.895976441350084
1987-06-01,1987,6,3.200000047683716,3.2839988370477102
1987-07-01,1987,7,2.390000104904175,2.49284591045782
1987-08-01,1987,8,2.5399999618530273,2.6877542639341128
1987-09-01,1987,9,2.5799999237060547,2.7686785873364603
1987-10-01,1987,10,2.390000104904175,2.389906969407757
1987-11-01,1987,11,3.049999952316284,3.4959321143185815
1987-12-01,1987,12,14.140000343322754,29.897316381386563
1988-01-01,1988,1,11.829999923706055,16.259160658782122
1988-02-01,1988,2,6.599999904632568,9.727335000414818
1988-03-01,1988,3,7.96999979019165,8.106109182657198
1988-04-01,1988,4,7.28000020980835,7.290794910978206
1988-05-01,1988,5,6.809999942779541,6.903398995417436
1988-06-01,1988,6,4.210000038146973,4.32051094475858
1988-07-01,1988,7,2.799999952316284,2.920488754829404
1988-08-01,1988,8,2.609999895095825,2.7618261623097236
1988-09-01,1988,9,2.240000009536743,2.403814048617948
1988-10-01,1988,10,2.140000104904175,2.1399167116140676
1988-11-01,1988,11,8.609999656677246,9.258762605741325
1988-12-01,1988,12,4.550000190734863,5.695569549765194
1989-01-01,1989,1,5.380000114440918,7.710104146875998
1989-02-01,1989,2,8.220000267028809,12.287282524248766
1989-03-01,1989,3,54.040000915527344,54.57530937587363
1989-04-01,1989,4,20.459999084472656,21.888824319780397
1989-05-01,1989,5,9.140000343322754,9.222967914823316
1989-06-01,1989,6,4.739999771118164,4.86442297000147
1989-07-01,1989,7,2.369999885559082,2.4719850473556093
1989-08-01,1989,8,2.9700000286102295,3.1427678585309686
1989-09-01,1989,9,3.630000114440918,3.8954666225123984
1989-10-01,1989,10,5.510000228881836,5.50978551064583
1989-11-01,1989,11,5.099999904632568,5.845656960121096
1989-12-01,1989,12,2.7100000381469727,3.392306164857442
1990-01-01,1990,1,10.300000190734863,17.08982552567337
1990-02-01,1990,2,7.090000152587891,10.479409751034526
1990-03-01,1990,3,13.970000267028809,14.111141098490044
1990-04-01,1990,4,9.649999618530273,9.574922973109008
1990-05-01,1990,5,6.659999847412109,6.752423603233101
1990-06-01,1990,6,6.449999809265137,6.614179994480193
1990-07-01,1990,7,2.859999895095825,2.9830705981016155
1990-08-01,1990,8,2.240000009536743,2.370303018608157
1990-09-01,1990,9,3.440000057220459,3.6915716203515685
1990-10-01,1990,10,1.5199999809265137,1.5199407483128882
1990-11-01,1990,11,2.3499999046325684,2.6935869717019134
1990-12-01,1990,12,2.2899999618530273,2.866561209877011
1991-01-01,1991,1,2.690000057220459,3.855052073437999
1991-02-01,1991,2,3.819999933242798,5.604096452144633
1991-03-01,1991,3,21.65999984741211,21.729555145051137
1991-04-01,1991,4,12.989999771118164,13.875898404751107
1991-05-01,1991,5,11.170000076293945,10.854673722033123
1991-06-01,1991,6,5.679999828338623,5.829097672731936
1991-07-01,1991,7,3.140000104904175,3.275119697394882
1991-08-01,1991,8,2.5399999618530273,2.6877542639341128
1991-09-01,1991,9,2.3499999046325684,2.5218583754269153
1991-10-01,1991,10,2.259999990463257,2.2599119209185803
1991-11-01,1991,11,2.5399999618530273,2.9113664183064722
1991-12-01,1991,12,3.4800000190734863,4.356171716690863
1992-01-01,1992,1,4.019999980926514,5.761081387375373
1992-02-01,1992,2,16.0,16.124755522516935
1992-03-01,1992,3,11.8100004196167,12.110938265590827
1992-04-01,1992,4,11.380000114440918,11.47381763499358
1992-05-01,1992,5,5.320000171661377,5.3987256435475794
1992-06-01,1992,6,2.930000066757202,3.006911458874892
1992-07-01,1992,7,2.630000114440918,2.743173532224805
1992-08-01,1992,8,2.2899999618530273,2.423211517447879
1992-09-01,1992,9,2.240000009536743,2.403814048617948
1992-10-01,1992,10,2.6700000762939453,2.6698960295275747
1992-11-01,1992,11,2.4600000381469727,2.819669924273861
1992-12-01,1992,12,7.820000171661377,9.913070044684407
1993-01-01,1993,1,25.56999969482422,26.51715769574845
1993-02-01,1993,2,22.530000686645508,22.98521192275345
1993-03-01,1993,3,49.36000061035156,50.63165082245563
1993-04-01,1993,4,27.959999084472656,28.606493765081243
1993-05-01,1993,5,26.93000030517578,25.536375903692406
1993-06-01,1993,6,15.100000381469727,15.045144363568554
1993-07-01,1993,7,5.360000133514404,5.590650136569963
1993-08-01,1993,8,4.119999885559082,4.359664340995069
1993-09-01,1993,9,3.6500000953674316,3.916929227386756
1993-10-01,1993,10,3.630000114440918,3.6298586576008276
1993-11-01,1993,11,3.630000114440918,4.160732515886334
1993-12-01,1993,12,6.150000095367432,7.7145808629176535
1994-01-01,1994,1,6.300000190734863,9.672756962427142
1994-02-01,1994,2,9.289999961853027,14.236675898800081
1994-03-01,1994,3,11.300000190734863,11.802326513743566
1994-04-01,1994,4,8.329999923706055,8.287784585533256
1994-05-01,1994,5,7.75,7.8484012315638925
1994-06-01,1994,6,3.25,3.33531126917657
1994-07-01,1994,7,2.3299999237060547,2.4302638185074685
1994-08-01,1994,8,2.2200000286102295,2.349139619072268
1994-09-01,1994,9,2.5,2.6828281678390296
1994-10-01,1994,10,2.180000066757202,2.179915114715572
1994-11-01,1994,11,3.759999990463257,4.309739318689326
1994-12-01,1994,12,7.050000190734863,8.89262253931265
1995-01-01,1995,1,56.709999084472656,61.33954025490261
1995-02-01,1995,2,23.940000534057617,24.554542431032857
1995-03-01,1995,3,82.87999725341797,83.42982691966972
1995-04-01,1995,4,39.02000045776367,40.74526870862646
1995-05-01,1995,5,49.619998931884766,49.93940890358089
1995-06-01,1995,6,25.030000686645508,24.389312005294897
1995-07-01,1995,7,11.640000343322754,11.805694485494495
1995-08-01,1995,8,5.869999885559082,6.211508968240955
1995-09-01,1995,9,4.099999904632568,4.399838092914236
1995-10-01,1995,10,3.819999933242798,3.819851072332973
1995-11-01,1995,11,3.7799999713897705,4.332663442197479
1995-12-01,1995,12,12.520000457763672,27.323139094229962
1996-01-01,1996,1,17.579999923706055,19.505219134887327
1996-02-01,1996,2,50.20000076293945,50.747493177750414
1996-03-01,1996,3,28.34000015258789,28.724579700942623
1996-04-01,1996,4,25.969999313354492,26.71900393298909
1996-05-01,1996,5,30.139999389648438,29.13353162259261
1996-06-01,1996,6,9.779999732971191,9.860612489332572
1996-07-01,1996,7,5.360000133514404,5.590650136569963
1996-08-01,1996,8,4.25,4.497226690265969
1996-09-01,1996,9,4.079999923706055,4.378375488039878
1996-10-01,1996,10,3.8399999141693115,3.839850273883725
1996-11-01,1996,11,7.690000057220459,8.613992540164912
1996-12-01,1996,12,57.709999084472656,64.74268108007097
1997-01-01,1997,1,86.13999938964844,90.63685354824271
1997-02-01,1997,2,15.65999984741211,15.743279715583492
1997-03-01,1997,3,15.779999732971191,16.093514587982394
1997-04-01,1997,4,14.520000457763672,15.38085888034521
1997-05-01,1997,5,9.420000076293945,9.472968418949657
1997-06-01,1997,6,5.449999809265137,5.593060240262205
1997-07-01,1997,7,4.360000133514404,4.54761842065388
1997-08-01,1997,8,3.890000104904175,4.116285246332347
1997-09-01,1997,9,3.5899999141693115,3.8525411569092514
1997-10-01,1997,10,3.759999990463257,3.7598534676807165
1997-11-01,1997,11,6.710000038146973,7.607365047152218
1997-12-01,1997,12,8.029999732971191,10.211161046324216
1998-01-01,1998,1,37.099998474121094,37.89060260374519
1998-02-01,1998,2,44.40999984741211,45.34642811749672
1998-03-01,1998,3,33.959999084472656,34.884535912030735
1998-04-01,1998,4,26.229999542236328,26.948253940110057
1998-05-01,1998,5,31.90999984741211,30.92701280204271
1998-06-01,1998,6,28.559999465942383,27.54344388146509
1998-07-01,1998,7,11.039999961853027,11.279820052332175
1998-08-01,1998,8,6.130000114440918,6.486841133736275
1998-09-01,1998,9,4.909999847412109,5.269074357889018
1998-10-01,1998,10,4.71999979019165,4.719815857344681
1998-11-01,1998,11,11.9399995803833,14.63669447582184
1998-12-01,1998,12,15.979999542236328,30.71482704454798
1999-01-01,1999,1,22.6200008392334,22.7678749860378
1999-02-01,1999,2,35.650001525878906,36.392987313561456
1999-03-01,1999,3,25.229999542236328,25.595364207292302
1999-04-01,1999,4,20.229999542236328,21.7252887359349
1999-05-01,1999,5,20.59000015258789,20.127176478754514
1999-06-01,1999,6,9.289999961853027,9.459633250106348
1999-07-01,1999,7,4.440000057220459,4.631060878350161
1999-08-01,1999,8,4.460000038146973,4.719442637680425
1999-09-01,1999,9,3.930000066757202,4.2174059514821955
1999-10-01,1999,10,3.609999895095825,3.6098592176407873
1999-11-01,1999,11,5.150000095367432,5.902967542168587
1999-12-01,1999,12,4.550000190734863,5.695569549765194
2000-01-01,2000,1,16.68000030517578,19.061029267630957
2000-02-01,2000,2,38.189998626708984,39.035715315789076
2000-03-01,2000,3,24.40999984741211,24.646266119519524
2000-04-01,2000,4,20.799999237060547,22.136306059121736
2000-05-01,2000,5,14.5,14.394148751576147
2000-06-01,2000,6,6.070000171661377,6.227374145417966
2000-07-01,2000,7,3.990000009536743,4.161696556452297
2000-08-01,2000,8,3.609999895095825,3.8199971482546577
2000-09-01,2000,9,3.25,3.4876766181907386
2000-10-01,2000,10,4.019999980926514,4.019843326249782
2000-11-01,2000,11,3.6500000953674316,4.183656639394487
2000-12-01,2000,12,4.829999923706055,6.046065788490744
2001-01-01,2001,1,5.659999847412109,8.111373116464058
2001-02-01,2001,2,8.760000228881836,13.30932806822673
2001-03-01,2001,3,14.399999618530273,14.569707251501724
2001-04-01,2001,4,10.34000015258789,10.356148110545767
2001-05-01,2001,5,9.15999984741211,9.242865699611047
2001-06-01,2001,6,3.2300000190734863,3.314786296325026
2001-07-01,2001,7,2.5799999237060547,2.6910217474864893
2001-08-01,2001,8,2.390000104904175,2.529028767414946
2001-09-01,2001,9,2.630000114440918,2.8223353553767865
2001-10-01,2001,10,2.3299999237060547,2.3299091263462124
2001-11-01,2001,11,6.039999961853027,6.903840944837346
2001-12-01,2001,12,14.229999542236328,30.053533601637284
2002-01-01,2002,1,19.989999771118164,20.502879300653234
2002-02-01,2002,2,10.960000038146973,14.124120873760313
2002-03-01,2002,3,14.199999809265137,14.356240603491406
2002-04-01,2002,4,15.229999542236328,16.06358510226122
2002-05-01,2002,5,10.25,10.06576780234357
2002-06-01,2002,6,4.739999771118164,4.86442297000147
2002-07-01,2002,7,2.819999933242798,2.9413493692534747
2002-08-01,2002,8,2.9000000953674316,3.068695960155358
2002-09-01,2002,9,2.559999942779541,2.747215982462103
2002-10-01,2002,10,1.9199999570846558,1.9199251369418624
2002-11-01,2002,11,4.760000228881836,5.455946860482501
2002-12-01,2002,12,24.780000686645508,46.89649663536301
2003-01-01,2003,1,29.75,32.55835358229829
2003-02-01,2003,2,13.649999618530273,13.710737352333586
2003-03-01,2003,3,18.8799991607666,18.97480464597376
2003-04-01,2003,4,18.860000610351562,20.622056963754037
2003-05-01,2003,5,25.030000686645508,23.689041653937547
2003-06-01,2003,6,10.119999885559082,10.148690813324794
2003-07-01,2003,7,4.059999942779541,4.234708706936543
2003-08-01,2003,8,4.489999771118164,4.7511874846966355
2003-09-01,2003,9,3.309999942779541,3.5520644328138116
2003-10-01,2003,10,2.7300000190734863,2.729893634179831
2003-11-01,2003,11,3.6700000762939453,4.2065807629026395
2003-12-01,2003,12,14.869999885559082,31.093384135241187
2004-01-01,2004,1,12.9399995803833,19.274039840631083
2004-02-01,2004,2,30.100000381469727,30.344743485143677
